indent_details_id,indent_id,dish_serial,total_price,weight,unit_price,dish_name,calories_dish,carbohydrates_dish,protein_dish,fat_dish,fiber_dish,_source_sheet_dish,price_check,price_error,price_abnormal,consume_time,consume_way,consume_money,payment_status,wallet_id,card_serial,user_phone_number,qr_code,is_upload,reduction_money,reduction_contant,calories_order,carbohydrates_order,protein_order,fat_order,fiber_order,_source_sheet_order,date,hour,weekday,month,meal_period
44868,8382,26_54251333280206848,2.86,52,5.5,红烧排骨,130.0,2.6,10.4,7.8,0.0,indent_details_1,2.86,0.0,False,2022-10-20 11:16:24,3,7.02,1,,,,,0,0,无,474.1,61.57,22.16,14.68,4.1,indent_1,2022-10-20,11,3,10,lunch
44869,8382,26_48461646162694144,0.74,24,3.1,油豆腐烧肉,52.8,1.92,2.88,3.6,0.48,indent_details_1,0.7440000000000001,0.004000000000000115,False,2022-10-20 11:16:24,3,7.02,1,,,,,0,0,无,474.1,61.57,22.16,14.68,4.1,indent_1,2022-10-20,11,3,10,lunch
44870,8382,26_47379061760200704,0.37,168,0.22,米饭,218.4,47.38,4.54,0.5,0.67,indent_details_1,0.3696,0.00040000000000001146,False,2022-10-20 11:16:24,3,7.02,1,,,,,0,0,无,474.1,61.57,22.16,14.68,4.1,indent_1,2022-10-20,11,3,10,lunch
44871,8383,26_62591473291497472,0.81,31,2.6,虎皮青椒/雪菜毛豆,37.2,4.65,1.86,1.55,1.24,indent_details_1,0.806,0.0040000000000000036,False,2022-10-20 11:16:32,3,16.88,1,,,,,0,0,无,888.65,89.89,53.28,34.32,5.9,indent_1,2022-10-20,11,3,10,lunch
44872,8383,26_53531764332826624,2.5,49,5.1,香菇肉丝,73.5,4.9,5.88,3.43,0.98,indent_details_1,2.4989999999999997,0.001000000000000334,False,2022-10-20 11:16:32,3,16.88,1,,,,,0,0,无,888.65,89.89,53.28,34.32,5.9,indent_1,2022-10-20,11,3,10,lunch
44873,8383,26_48461646162694144,1.3,42,3.1,油豆腐烧肉,92.4,3.36,5.04,6.3,0.84,indent_details_1,1.3020000000000003,0.002000000000000224,False,2022-10-20 11:16:32,3,16.88,1,,,,,0,0,无,888.65,89.89,53.28,34.32,5.9,indent_1,2022-10-20,11,3,10,lunch
44874,8383,26_49903795932631040,4.18,58,7.2,葱油扇贝,87.0,2.9,11.6,3.48,0.0,indent_details_1,4.176,0.0039999999999995595,False,2022-10-20 11:16:32,3,16.88,1,,,,,0,0,无,888.65,89.89,53.28,34.32,5.9,indent_1,2022-10-20,11,3,10,lunch
44875,8383,26_54255659977412608,1.98,55,3.6,付皮包,137.5,19.25,5.5,4.4,1.1,indent_details_1,1.98,0.0,False,2022-10-20 11:16:32,3,16.88,1,,,,,0,0,无,888.65,89.89,53.28,34.32,5.9,indent_1,2022-10-20,11,3,10,lunch
44876,8383,26_54280018603413504,0.84,35,2.4,油麦菜,5.25,0.73,0.49,0.14,0.42,indent_details_1,0.84,0.0,False,2022-10-20 11:16:32,3,16.88,1,,,,,0,0,无,888.65,89.89,53.28,34.32,5.9,indent_1,2022-10-20,11,3,10,lunch
44877,8383,26_54251333280206848,3.41,62,5.5,红烧排骨,155.0,3.1,12.4,9.3,0.0,indent_details_1,3.41,0.0,False,2022-10-20 11:16:32,3,16.88,1,,,,,0,0,无,888.65,89.89,53.28,34.32,5.9,indent_1,2022-10-20,11,3,10,lunch
44878,8383,26_54983366281400320,1.52,35,4.35,千叶豆腐肉丝,98.0,7.0,6.3,5.25,0.7,indent_details_1,1.5225,0.0024999999999999467,False,2022-10-20 11:16:32,3,16.88,1,,,,,0,0,无,888.65,89.89,53.28,34.32,5.9,indent_1,2022-10-20,11,3,10,lunch
44879,8383,26_47379061760200704,0.34,156,0.22,米饭,202.8,43.99,4.21,0.47,0.62,indent_details_1,0.3432,0.0031999999999999806,False,2022-10-20 11:16:32,3,16.88,1,,,,,0,0,无,888.65,89.89,53.28,34.32,5.9,indent_1,2022-10-20,11,3,10,lunch
44880,8384,26_62588017319219200,1.3,81,1.6,白菜油付,97.2,4.86,6.48,5.67,1.62,indent_details_1,1.296,0.0040000000000000036,False,2022-10-20 11:16:37,3,13.43,1,,,,,0,0,无,1147.18,159.78,53.0,32.78,8.09,indent_1,2022-10-20,11,3,10,lunch
44881,8384,26_64049736054870016,2.27,81,2.8,雪菜山药,97.2,13.61,2.83,4.21,1.94,indent_details_1,2.268,0.002000000000000224,False,2022-10-20 11:16:37,3,13.43,1,,,,,0,0,无,1147.18,159.78,53.0,32.78,8.09,indent_1,2022-10-20,11,3,10,lunch
44882,8384,26_63684984489250816,1.13,94,1.2,水波蛋,134.42,0.94,12.22,9.4,0.0,indent_details_1,1.128,0.0020000000000000018,False,2022-10-20 11:16:37,3,13.43,1,,,,,0,0,无,1147.18,159.78,53.0,32.78,8.09,indent_1,2022-10-20,11,3,10,lunch
44883,8384,26_53533575408128000,1.68,24,7.0,盐水虾,23.76,0.0,5.76,0.07,0.0,indent_details_1,1.68,0.0,False,2022-10-20 11:16:37,3,13.43,1,,,,,0,0,无,1147.18,159.78,53.0,32.78,8.09,indent_1,2022-10-20,11,3,10,lunch
44884,8384,26_53531764332826624,1.89,37,5.1,香菇肉丝,55.5,3.7,4.44,2.59,0.74,indent_details_1,1.8869999999999998,0.0030000000000001137,False,2022-10-20 11:16:37,3,13.43,1,,,,,0,0,无,1147.18,159.78,53.0,32.78,8.09,indent_1,2022-10-20,11,3,10,lunch
44885,8384,26_54255659977412608,4.43,123,3.6,付皮包,307.5,43.05,12.3,9.84,2.46,indent_details_1,4.428,0.0019999999999997797,False,2022-10-20 11:16:37,3,13.43,1,,,,,0,0,无,1147.18,159.78,53.0,32.78,8.09,indent_1,2022-10-20,11,3,10,lunch
44886,8384,26_47379061760200704,0.73,332,0.22,米饭,431.6,93.62,8.96,1.0,1.33,indent_details_1,0.7304,0.00040000000000006697,False,2022-10-20 11:16:37,3,13.43,1,,,,,0,0,无,1147.18,159.78,53.0,32.78,8.09,indent_1,2022-10-20,11,3,10,lunch
44887,8385,26_62591473291497472,0.83,32,2.6,虎皮青椒/雪菜毛豆,38.4,4.8,1.92,1.6,1.28,indent_details_1,0.8320000000000001,0.002000000000000113,False,2022-10-20 11:16:49,3,12.85,1,,,,,0,0,无,611.63,49.95,43.56,27.33,6.4,indent_1,2022-10-20,11,3,10,lunch
44888,8385,26_54983366281400320,2.7,62,4.35,千叶豆腐肉丝,173.6,12.4,11.16,9.3,1.24,indent_details_1,2.697,0.0030000000000001137,False,2022-10-20 11:16:49,3,12.85,1,,,,,0,0,无,611.63,49.95,43.56,27.33,6.4,indent_1,2022-10-20,11,3,10,lunch
44889,8385,26_64758697263501312,2.7,51,5.3,香菇鸡块,76.5,5.1,7.65,3.57,1.02,indent_details_1,2.7030000000000003,0.0030000000000001137,False,2022-10-20 11:16:49,3,12.85,1,,,,,0,0,无,611.63,49.95,43.56,27.33,6.4,indent_1,2022-10-20,11,3,10,lunch
44890,8385,26_48461646162694144,2.57,83,3.1,油豆腐烧肉,182.6,6.64,9.96,12.45,1.66,indent_details_1,2.573,0.0030000000000001137,False,2022-10-20 11:16:49,3,12.85,1,,,,,0,0,无,611.63,49.95,43.56,27.33,6.4,indent_1,2022-10-20,11,3,10,lunch
44891,8385,26_54622133506150400,0.96,37,2.6,花菜,9.25,1.55,0.93,0.07,0.93,indent_details_1,0.9620000000000001,0.002000000000000113,False,2022-10-20 11:16:49,3,12.85,1,,,,,0,0,无,611.63,49.95,43.56,27.33,6.4,indent_1,2022-10-20,11,3,10,lunch
44892,8385,26_53533575408128000,2.94,42,7.0,盐水虾,41.58,0.0,10.08,0.13,0.0,indent_details_1,2.94,0.0,False,2022-10-20 11:16:49,3,12.85,1,,,,,0,0,无,611.63,49.95,43.56,27.33,6.4,indent_1,2022-10-20,11,3,10,lunch
44893,8385,26_47379061760200704,0.15,69,0.22,米饭,89.7,19.46,1.86,0.21,0.28,indent_details_1,0.1518,0.001799999999999996,False,2022-10-20 11:16:49,3,12.85,1,,,,,0,0,无,611.63,49.95,43.56,27.33,6.4,indent_1,2022-10-20,11,3,10,lunch
44894,8386,26_62588017319219200,1.86,116,1.6,白菜油付,139.2,6.96,9.28,8.12,2.32,indent_details_1,1.8560000000000003,0.0039999999999997815,False,2022-10-20 11:16:52,3,11.7,1,,,,,0,0,无,872.34,100.55,50.49,30.43,7.54,indent_1,2022-10-20,11,3,10,lunch
44895,8386,26_64049736054870016,3.36,120,2.8,雪菜山药,144.0,20.16,4.2,6.24,2.88,indent_details_1,3.36,0.0,False,2022-10-20 11:16:52,3,11.7,1,,,,,0,0,无,872.34,100.55,50.49,30.43,7.54,indent_1,2022-10-20,11,3,10,lunch
44896,8386,26_63684984489250816,1.81,151,1.2,水波蛋,215.93,1.51,19.63,15.1,0.0,indent_details_1,1.8119999999999998,0.0019999999999997797,False,2022-10-20 11:16:52,3,11.7,1,,,,,0,0,无,872.34,100.55,50.49,30.43,7.54,indent_1,2022-10-20,11,3,10,lunch
44897,8386,26_54622133506150400,1.4,54,2.6,花菜,13.5,2.27,1.35,0.11,1.35,indent_details_1,1.4040000000000001,0.004000000000000226,False,2022-10-20 11:16:52,3,11.7,1,,,,,0,0,无,872.34,100.55,50.49,30.43,7.54,indent_1,2022-10-20,11,3,10,lunch
44898,8386,26_53533575408128000,2.73,39,7.0,盐水虾,38.61,0.0,9.36,0.12,0.0,indent_details_1,2.73,0.0,False,2022-10-20 11:16:52,3,11.7,1,,,,,0,0,无,872.34,100.55,50.49,30.43,7.54,indent_1,2022-10-20,11,3,10,lunch
44899,8386,26_47379061760200704,0.54,247,0.22,米饭,321.1,69.65,6.67,0.74,0.99,indent_details_1,0.5434,0.0033999999999999586,False,2022-10-20 11:16:52,3,11.7,1,,,,,0,0,无,872.34,100.55,50.49,30.43,7.54,indent_1,2022-10-20,11,3,10,lunch
44900,8387,26_62591473291497472,3.2,123,2.6,虎皮青椒/雪菜毛豆,147.6,18.45,7.38,6.15,4.92,indent_details_1,3.198,0.002000000000000224,False,2022-10-20 11:17:06,3,10.99,1,,,,,0,0,无,637.06,76.78,38.75,18.56,5.69,indent_1,2022-10-20,11,3,10,lunch
44901,8387,26_54251333280206848,4.29,78,5.5,红烧排骨,195.0,3.9,15.6,11.7,0.0,indent_details_1,4.29,0.0,False,2022-10-20 11:17:06,3,10.99,1,,,,,0,0,无,637.06,76.78,38.75,18.56,5.69,indent_1,2022-10-20,11,3,10,lunch
44902,8387,26_53533575408128000,3.08,44,7.0,盐水虾,43.56,0.0,10.56,0.13,0.0,indent_details_1,3.08,0.0,False,2022-10-20 11:17:06,3,10.99,1,,,,,0,0,无,637.06,76.78,38.75,18.56,5.69,indent_1,2022-10-20,11,3,10,lunch
44903,8387,26_47379061760200704,0.42,193,0.22,米饭,250.9,54.43,5.21,0.58,0.77,indent_details_1,0.42460000000000003,0.0046000000000000485,False,2022-10-20 11:17:06,3,10.99,1,,,,,0,0,无,637.06,76.78,38.75,18.56,5.69,indent_1,2022-10-20,11,3,10,lunch
44904,8388,26_64049736054870016,1.43,51,2.8,雪菜山药,61.2,8.57,1.79,2.65,1.22,indent_details_1,1.428,0.0020000000000000018,False,2022-10-20 11:17:17,3,12.54,1,,,,,0,0,无,1380.63,188.67,65.19,40.67,7.9,indent_1,2022-10-20,11,3,10,lunch
44905,8388,26_63684984489250816,2.41,201,1.2,水波蛋,287.43,2.01,26.13,20.1,0.0,indent_details_1,2.412,0.0019999999999997797,False,2022-10-20 11:17:17,3,12.54,1,,,,,0,0,无,1380.63,188.67,65.19,40.67,7.9,indent_1,2022-10-20,11,3,10,lunch
44906,8388,26_62591473291497472,0.94,36,2.6,虎皮青椒/雪菜毛豆,43.2,5.4,2.16,1.8,1.44,indent_details_1,0.936,0.0039999999999998925,False,2022-10-20 11:17:17,3,12.54,1,,,,,0,0,无,1380.63,188.67,65.19,40.67,7.9,indent_1,2022-10-20,11,3,10,lunch
44907,8388,26_51713064214597632,2.68,57,4.7,黄豆猪脚,108.3,3.42,11.4,5.7,1.14,indent_details_1,2.6790000000000003,0.0009999999999998899,False,2022-10-20 11:17:17,3,12.54,1,,,,,0,0,无,1380.63,188.67,65.19,40.67,7.9,indent_1,2022-10-20,11,3,10,lunch
44908,8388,26_54255659977412608,4.07,113,3.6,付皮包,282.5,39.55,11.3,9.04,2.26,indent_details_1,4.0680000000000005,0.0019999999999997797,False,2022-10-20 11:17:17,3,12.54,1,,,,,0,0,无,1380.63,188.67,65.19,40.67,7.9,indent_1,2022-10-20,11,3,10,lunch
44909,8388,26_47379061760200704,1.01,460,0.22,米饭,598.0,129.72,12.42,1.38,1.84,indent_details_1,1.012,0.0020000000000000018,False,2022-10-20 11:17:17,3,12.54,1,,,,,0,0,无,1380.63,188.67,65.19,40.67,7.9,indent_1,2022-10-20,11,3,10,lunch
44910,8389,26_64049736054870016,3.16,113,2.8,雪菜山药,135.6,18.98,3.95,5.88,2.71,indent_details_1,3.1639999999999997,0.0039999999999995595,False,2022-10-20 11:17:28,3,20.58,1,,,,,0,0,无,1014.59,106.32,70.56,35.39,6.73,indent_1,2022-10-20,11,3,10,lunch
44911,8389,26_63684984489250816,1.0,83,1.2,水波蛋,118.69,0.83,10.79,8.3,0.0,indent_details_1,0.996,0.0040000000000000036,False,2022-10-20 11:17:28,3,20.58,1,,,,,0,0,无,1014.59,106.32,70.56,35.39,6.73,indent_1,2022-10-20,11,3,10,lunch
44912,8389,26_53531764332826624,3.06,60,5.1,香菇肉丝,90.0,6.0,7.2,4.2,1.2,indent_details_1,3.06,0.0,False,2022-10-20 11:17:28,3,20.58,1,,,,,0,0,无,1014.59,106.32,70.56,35.39,6.73,indent_1,2022-10-20,11,3,10,lunch
44913,8389,26_49903795932631040,8.5,118,7.2,葱油扇贝,177.0,5.9,23.6,7.08,0.0,indent_details_1,8.496,0.0039999999999995595,False,2022-10-20 11:17:28,3,20.58,1,,,,,0,0,无,1014.59,106.32,70.56,35.39,6.73,indent_1,2022-10-20,11,3,10,lunch
44914,8389,26_51713064214597632,4.32,92,4.7,黄豆猪脚,174.8,5.52,18.4,9.2,1.84,indent_details_1,4.324000000000001,0.004000000000000448,False,2022-10-20 11:17:28,3,20.58,1,,,,,0,0,无,1014.59,106.32,70.56,35.39,6.73,indent_1,2022-10-20,11,3,10,lunch
44915,8389,26_47379061760200704,0.54,245,0.22,米饭,318.5,69.09,6.62,0.73,0.98,indent_details_1,0.539,0.0010000000000000009,False,2022-10-20 11:17:28,3,20.58,1,,,,,0,0,无,1014.59,106.32,70.56,35.39,6.73,indent_1,2022-10-20,11,3,10,lunch
44916,8390,26_62588017319219200,1.26,79,1.6,白菜油付,94.8,4.74,6.32,5.53,1.58,indent_details_1,1.264,0.0040000000000000036,False,2022-10-20 11:17:34,3,12.7,1,,,,,0,0,无,943.58,100.27,57.27,35.65,7.75,indent_1,2022-10-20,11,3,10,lunch
44917,8390,26_64049736054870016,1.57,56,2.8,雪菜山药,67.2,9.41,1.96,2.91,1.34,indent_details_1,1.5679999999999998,0.002000000000000224,False,2022-10-20 11:17:34,3,12.7,1,,,,,0,0,无,943.58,100.27,57.27,35.65,7.75,indent_1,2022-10-20,11,3,10,lunch
44918,8390,26_63684984489250816,1.58,132,1.2,水波蛋,188.76,1.32,17.16,13.2,0.0,indent_details_1,1.584,0.0040000000000000036,False,2022-10-20 11:17:34,3,12.7,1,,,,,0,0,无,943.58,100.27,57.27,35.65,7.75,indent_1,2022-10-20,11,3,10,lunch
44919,8390,26_62591473291497472,1.12,43,2.6,虎皮青椒/雪菜毛豆,51.6,6.45,2.58,2.15,1.72,indent_details_1,1.1179999999999999,0.002000000000000224,False,2022-10-20 11:17:34,3,12.7,1,,,,,0,0,无,943.58,100.27,57.27,35.65,7.75,indent_1,2022-10-20,11,3,10,lunch
44920,8390,26_53533575408128000,1.96,28,7.0,盐水虾,27.72,0.0,6.72,0.08,0.0,indent_details_1,1.96,0.0,False,2022-10-20 11:17:34,3,12.7,1,,,,,0,0,无,943.58,100.27,57.27,35.65,7.75,indent_1,2022-10-20,11,3,10,lunch
44921,8390,26_64758697263501312,2.49,47,5.3,香菇鸡块,70.5,4.7,7.05,3.29,0.94,indent_details_1,2.491,0.0009999999999998899,False,2022-10-20 11:17:34,3,12.7,1,,,,,0,0,无,943.58,100.27,57.27,35.65,7.75,indent_1,2022-10-20,11,3,10,lunch
44922,8390,26_48461646162694144,1.15,37,3.1,油豆腐烧肉,81.4,2.96,4.44,5.55,0.74,indent_details_1,1.147,0.0029999999999998916,False,2022-10-20 11:17:34,3,12.7,1,,,,,0,0,无,943.58,100.27,57.27,35.65,7.75,indent_1,2022-10-20,11,3,10,lunch
44923,8390,26_47379061760200704,0.54,246,0.22,米饭,319.8,69.37,6.64,0.74,0.98,indent_details_1,0.5412,0.0011999999999999789,False,2022-10-20 11:17:34,3,12.7,1,,,,,0,0,无,943.58,100.27,57.27,35.65,7.75,indent_1,2022-10-20,11,3,10,lunch
44924,8390,26_51713064214597632,1.03,22,4.7,黄豆猪脚,41.8,1.32,4.4,2.2,0.44,indent_details_1,1.034,0.0040000000000000036,False,2022-10-20 11:17:34,3,12.7,1,,,,,0,0,无,943.58,100.27,57.27,35.65,7.75,indent_1,2022-10-20,11,3,10,lunch
44925,8391,26_62588017319219200,0.99,62,1.6,白菜油付,74.4,3.72,4.96,4.34,1.24,indent_details_1,0.992,0.0020000000000000018,False,2022-10-20 11:17:41,3,13.76,1,,,,,0,0,无,1071.35,145.66,48.1,33.82,10.75,indent_1,2022-10-20,11,3,10,lunch
44926,8391,26_62591473291497472,1.48,57,2.6,虎皮青椒/雪菜毛豆,68.4,8.55,3.42,2.85,2.28,indent_details_1,1.4820000000000002,0.002000000000000224,False,2022-10-20 11:17:41,3,13.76,1,,,,,0,0,无,1071.35,145.66,48.1,33.82,10.75,indent_1,2022-10-20,11,3,10,lunch
44927,8391,26_54622133506150400,1.85,71,2.6,花菜,17.75,2.98,1.77,0.14,1.77,indent_details_1,1.8459999999999999,0.004000000000000226,False,2022-10-20 11:17:41,3,13.76,1,,,,,0,0,无,1071.35,145.66,48.1,33.82,10.75,indent_1,2022-10-20,11,3,10,lunch
44928,8391,26_54983366281400320,4.87,112,4.35,千叶豆腐肉丝,313.6,22.4,20.16,16.8,2.24,indent_details_1,4.871999999999999,0.0019999999999988916,False,2022-10-20 11:17:41,3,13.76,1,,,,,0,0,无,1071.35,145.66,48.1,33.82,10.75,indent_1,2022-10-20,11,3,10,lunch
44929,8391,26_54255659977412608,4.03,112,3.6,付皮包,280.0,39.2,11.2,8.96,2.24,indent_details_1,4.032,0.0019999999999997797,False,2022-10-20 11:17:41,3,13.76,1,,,,,0,0,无,1071.35,145.66,48.1,33.82,10.75,indent_1,2022-10-20,11,3,10,lunch
44930,8391,26_47379061760200704,0.54,244,0.22,米饭,317.2,68.81,6.59,0.73,0.98,indent_details_1,0.5367999999999999,0.0032000000000000917,False,2022-10-20 11:17:41,3,13.76,1,,,,,0,0,无,1071.35,145.66,48.1,33.82,10.75,indent_1,2022-10-20,11,3,10,lunch
44931,8392,26_63684984489250816,2.26,188,1.2,水波蛋,268.84,1.88,24.44,18.8,0.0,indent_details_1,2.256,0.0040000000000000036,False,2022-10-20 11:17:47,3,7.53,1,,,,,0,0,无,635.44,66.13,37.83,25.96,7.33,indent_1,2022-10-20,11,3,10,lunch
44932,8392,26_62591473291497472,3.43,132,2.6,虎皮青椒/雪菜毛豆,158.4,19.8,7.92,6.6,5.28,indent_details_1,3.432,0.0019999999999997797,False,2022-10-20 11:17:47,3,7.53,1,,,,,0,0,无,635.44,66.13,37.83,25.96,7.33,indent_1,2022-10-20,11,3,10,lunch
44933,8392,26_54622133506150400,1.51,58,2.6,花菜,14.5,2.44,1.45,0.12,1.45,indent_details_1,1.508,0.0020000000000000018,False,2022-10-20 11:17:47,3,7.53,1,,,,,0,0,无,635.44,66.13,37.83,25.96,7.33,indent_1,2022-10-20,11,3,10,lunch
44934,8392,26_47379061760200704,0.33,149,0.22,米饭,193.7,42.02,4.02,0.45,0.6,indent_details_1,0.32780000000000004,0.0021999999999999797,False,2022-10-20 11:17:47,3,7.53,1,,,,,0,0,无,635.44,66.13,37.83,25.96,7.33,indent_1,2022-10-20,11,3,10,lunch
44935,8393,26_54280018603413504,1.15,48,2.4,油麦菜,7.2,1.01,0.67,0.19,0.58,indent_details_1,1.152,0.0020000000000000018,False,2022-10-20 11:18:06,3,10.72,1,,,,,0,0,无,610.18,78.06,34.28,17.22,4.89,indent_1,2022-10-20,11,3,10,lunch
44936,8393,26_63683371284434944,1.08,46,2.35,青韭南瓜丝,45.08,5.84,1.47,2.07,1.29,indent_details_1,1.0810000000000002,0.001000000000000112,False,2022-10-20 11:18:06,3,10.72,1,,,,,0,0,无,610.18,78.06,34.28,17.22,4.89,indent_1,2022-10-20,11,3,10,lunch
44937,8393,26_62591473291497472,0.78,30,2.6,虎皮青椒/雪菜毛豆,36.0,4.5,1.8,1.5,1.2,indent_details_1,0.78,0.0,False,2022-10-20 11:18:06,3,10.72,1,,,,,0,0,无,610.18,78.06,34.28,17.22,4.89,indent_1,2022-10-20,11,3,10,lunch
44938,8393,26_54251333280206848,2.92,53,5.5,红烧排骨,132.5,2.65,10.6,7.95,0.0,indent_details_1,2.915,0.004999999999999893,False,2022-10-20 11:18:06,3,10.72,1,,,,,0,0,无,610.18,78.06,34.28,17.22,4.89,indent_1,2022-10-20,11,3,10,lunch
44939,8393,26_64758697263501312,1.7,32,5.3,香菇鸡块,48.0,3.2,4.8,2.24,0.64,indent_details_1,1.696,0.0040000000000000036,False,2022-10-20 11:18:06,3,10.72,1,,,,,0,0,无,610.18,78.06,34.28,17.22,4.89,indent_1,2022-10-20,11,3,10,lunch
44940,8393,26_48461646162694144,0.53,17,3.1,油豆腐烧肉,37.4,1.36,2.04,2.55,0.34,indent_details_1,0.527,0.0030000000000000027,False,2022-10-20 11:18:06,3,10.72,1,,,,,0,0,无,610.18,78.06,34.28,17.22,4.89,indent_1,2022-10-20,11,3,10,lunch
44941,8393,26_47379061760200704,0.46,211,0.22,米饭,274.3,59.5,5.7,0.63,0.84,indent_details_1,0.4642,0.0041999999999999815,False,2022-10-20 11:18:06,3,10.72,1,,,,,0,0,无,610.18,78.06,34.28,17.22,4.89,indent_1,2022-10-20,11,3,10,lunch
44942,8393,26_53533575408128000,2.1,30,7.0,盐水虾,29.7,0.0,7.2,0.09,0.0,indent_details_1,2.1,0.0,False,2022-10-20 11:18:06,3,10.72,1,,,,,0,0,无,610.18,78.06,34.28,17.22,4.89,indent_1,2022-10-20,11,3,10,lunch
44943,8394,26_62588017319219200,0.37,23,1.6,白菜油付,27.6,1.38,1.84,1.61,0.46,indent_details_1,0.36800000000000005,0.0019999999999999463,False,2022-10-20 11:18:13,3,5.79,1,,,,,0,0,无,332.4,37.06,17.4,13.12,5.0,indent_1,2022-10-20,11,3,10,lunch
44944,8394,26_62591473291497472,0.57,22,2.6,虎皮青椒/雪菜毛豆,26.4,3.3,1.32,1.1,0.88,indent_details_1,0.5720000000000001,0.002000000000000113,False,2022-10-20 11:18:13,3,5.79,1,,,,,0,0,无,332.4,37.06,17.4,13.12,5.0,indent_1,2022-10-20,11,3,10,lunch
44945,8394,26_54622133506150400,2.13,82,2.6,花菜,20.5,3.44,2.05,0.16,2.05,indent_details_1,2.132,0.002000000000000224,False,2022-10-20 11:18:13,3,5.79,1,,,,,0,0,无,332.4,37.06,17.4,13.12,5.0,indent_1,2022-10-20,11,3,10,lunch
44946,8394,26_48461646162694144,0.87,28,3.1,油豆腐烧肉,61.6,2.24,3.36,4.2,0.56,indent_details_1,0.868,0.0020000000000000018,False,2022-10-20 11:18:13,3,5.79,1,,,,,0,0,无,332.4,37.06,17.4,13.12,5.0,indent_1,2022-10-20,11,3,10,lunch
44947,8394,26_54983366281400320,1.7,39,4.35,千叶豆腐肉丝,109.2,7.8,7.02,5.85,0.78,indent_details_1,1.6964999999999997,0.0035000000000002807,False,2022-10-20 11:18:13,3,5.79,1,,,,,0,0,无,332.4,37.06,17.4,13.12,5.0,indent_1,2022-10-20,11,3,10,lunch
44948,8394,26_47379061760200704,0.15,67,0.22,米饭,87.1,18.89,1.81,0.2,0.27,indent_details_1,0.1474,0.002599999999999991,False,2022-10-20 11:18:13,3,5.79,1,,,,,0,0,无,332.4,37.06,17.4,13.12,5.0,indent_1,2022-10-20,11,3,10,lunch
44949,8395,26_54280018603413504,0.89,37,2.4,油麦菜,5.55,0.78,0.52,0.15,0.44,indent_details_1,0.888,0.0020000000000000018,False,2022-10-20 11:18:30,3,8.23,1,,,,,0,0,无,783.4,103.27,35.72,25.68,5.84,indent_1,2022-10-20,11,3,10,lunch
44950,8395,26_63683371284434944,1.39,59,2.35,青韭南瓜丝,57.82,7.49,1.89,2.65,1.65,indent_details_1,1.3865,0.0034999999999998366,False,2022-10-20 11:18:30,3,8.23,1,,,,,0,0,无,783.4,103.27,35.72,25.68,5.84,indent_1,2022-10-20,11,3,10,lunch
44951,8395,26_62591473291497472,0.44,17,2.6,虎皮青椒/雪菜毛豆,20.4,2.55,1.02,0.85,0.68,indent_details_1,0.442,0.0020000000000000018,False,2022-10-20 11:18:30,3,8.23,1,,,,,0,0,无,783.4,103.27,35.72,25.68,5.84,indent_1,2022-10-20,11,3,10,lunch
44952,8395,26_54983366281400320,3.78,87,4.35,千叶豆腐肉丝,243.6,17.4,15.66,13.05,1.74,indent_details_1,3.7845,0.0045000000000001705,False,2022-10-20 11:18:30,3,8.23,1,,,,,0,0,无,783.4,103.27,35.72,25.68,5.84,indent_1,2022-10-20,11,3,10,lunch
44953,8395,26_48461646162694144,0.43,14,3.1,油豆腐烧肉,30.8,1.12,1.68,2.1,0.28,indent_details_1,0.434,0.0040000000000000036,False,2022-10-20 11:18:30,3,8.23,1,,,,,0,0,无,783.4,103.27,35.72,25.68,5.84,indent_1,2022-10-20,11,3,10,lunch
44954,8395,26_47379061760200704,0.57,260,0.22,米饭,338.0,73.32,7.02,0.78,1.04,indent_details_1,0.5720000000000001,0.002000000000000113,False,2022-10-20 11:18:30,3,8.23,1,,,,,0,0,无,783.4,103.27,35.72,25.68,5.84,indent_1,2022-10-20,11,3,10,lunch
44955,8395,26_63684984489250816,0.73,61,1.2,水波蛋,87.23,0.61,7.93,6.1,0.0,indent_details_1,0.732,0.0020000000000000018,False,2022-10-20 11:18:30,3,8.23,1,,,,,0,0,无,783.4,103.27,35.72,25.68,5.84,indent_1,2022-10-20,11,3,10,lunch
44956,8396,26_62588017319219200,1.07,67,1.6,白菜油付,80.4,4.02,5.36,4.69,1.34,indent_details_1,1.072,0.0020000000000000018,False,2022-10-20 11:18:34,3,15.66,1,,,,,0,0,无,849.44,60.9,66.95,39.33,6.99,indent_1,2022-10-20,11,3,10,lunch
44957,8396,26_64049736054870016,0.92,33,2.8,雪菜山药,39.6,5.54,1.16,1.72,0.79,indent_details_1,0.9239999999999999,0.0039999999999998925,False,2022-10-20 11:18:34,3,15.66,1,,,,,0,0,无,849.44,60.9,66.95,39.33,6.99,indent_1,2022-10-20,11,3,10,lunch
44958,8396,26_63684984489250816,2.45,204,1.2,水波蛋,291.72,2.04,26.52,20.4,0.0,indent_details_1,2.448,0.002000000000000224,False,2022-10-20 11:18:34,3,15.66,1,,,,,0,0,无,849.44,60.9,66.95,39.33,6.99,indent_1,2022-10-20,11,3,10,lunch
44959,8396,26_62591473291497472,1.69,65,2.6,虎皮青椒/雪菜毛豆,78.0,9.75,3.9,3.25,2.6,indent_details_1,1.69,0.0,False,2022-10-20 11:18:34,3,15.66,1,,,,,0,0,无,849.44,60.9,66.95,39.33,6.99,indent_1,2022-10-20,11,3,10,lunch
