indent_details_id,indent_id,dish_serial,total_price,weight,unit_price,dish_name,calories,carbohydrates,protein,fat,fiber,_source_sheet,price_check,price_error,price_abnormal
35413,6675,26_54260617820901376,2.77,168,1.65,小青菜,25.2,4.54,2.52,0.34,1.85,indent_details_1,2.772,0.0019999999999997797,False
35414,6675,26_61871928213901312,3.87,149,2.6,青椒藕片,108.77,22.35,2.98,0.3,4.47,indent_details_1,3.8740000000000006,0.004000000000000448,False
35415,6675,26_55002413094014976,5.63,125,4.5,茭白肉丝小炒,225.0,18.75,15.0,10.0,3.75,indent_details_1,5.625,0.004999999999999893,False
35416,6675,26_47379061760200704,0.5,225,0.22,米饭,292.5,63.45,6.08,0.67,0.9,indent_details_1,0.495,0.0050000000000000044,False
35417,6676,26_61863997825224704,4.03,161,2.5,鸭血豆腐,88.55,1.61,20.93,0.64,0.0,indent_details_1,4.025,0.004999999999999893,False
35418,6676,26_52095219390353408,3.23,61,5.3,大排,152.5,3.05,12.2,9.15,0.0,indent_details_1,3.233,0.0030000000000001137,False
35419,6676,26_47379061760200704,0.63,285,0.22,米饭,370.5,80.37,7.7,0.85,1.14,indent_details_1,0.627,0.0030000000000000027,False
35420,6677,26_61863997825224704,3.05,122,2.5,鸭血豆腐,67.1,1.22,15.86,0.49,0.0,indent_details_1,3.05,0.0,False
35421,6677,26_52095219390353408,3.34,63,5.3,大排,157.5,3.15,12.6,9.45,0.0,indent_details_1,3.339,0.0009999999999998899,False
35422,6677,26_47379061760200704,0.48,219,0.22,米饭,284.7,61.76,5.91,0.66,0.88,indent_details_1,0.4818,0.0018000000000000238,False
35423,6678,26_61863997825224704,3.45,138,2.5,鸭血豆腐,75.9,1.38,17.94,0.55,0.0,indent_details_1,3.45,0.0,False
35424,6678,26_52095219390353408,3.39,64,5.3,大排,160.0,3.2,12.8,9.6,0.0,indent_details_1,3.392,0.0019999999999997797,False
35425,6678,26_55002413094014976,3.38,75,4.5,茭白肉丝小炒,135.0,11.25,9.0,6.0,2.25,indent_details_1,3.375,0.004999999999999893,False
35426,6678,26_47379061760200704,0.88,400,0.22,米饭,520.0,112.8,10.8,1.2,1.6,indent_details_1,0.88,0.0,False
35427,6679,26_61866566047895552,5.01,179,2.8,肉沫茄子/西葫芦炒蛋,501.2,35.8,32.22,26.85,7.16,indent_details_1,5.012,0.0019999999999997797,False
35428,6679,26_61863997825224704,2.3,92,2.5,鸭血豆腐,50.6,0.92,11.96,0.37,0.0,indent_details_1,2.3,0.0,False
35429,6679,26_61873794888896512,4.92,107,4.6,长豆香干肉丝,342.4,12.84,19.26,23.54,3.21,indent_details_1,4.922,0.0019999999999997797,False
35430,6679,26_51414057911193600,6.75,142,4.75,卤鸭,340.8,4.26,28.4,24.14,0.0,indent_details_1,6.745,0.004999999999999893,False
35431,6679,26_47379061760200704,1.4,638,0.22,米饭,829.4,179.92,17.23,1.91,2.55,indent_details_1,1.4036000000000002,0.0036000000000002697,False
35432,6680,26_61866566047895552,2.04,73,2.8,肉沫茄子/西葫芦炒蛋,204.4,14.6,13.14,10.95,2.92,indent_details_1,2.0439999999999996,0.0039999999999995595,False
35433,6680,26_61863997825224704,2.08,83,2.5,鸭血豆腐,45.65,0.83,10.79,0.33,0.0,indent_details_1,2.075,0.004999999999999893,False
35434,6680,26_52095219390353408,3.02,57,5.3,大排,142.5,2.85,11.4,8.55,0.0,indent_details_1,3.0209999999999995,0.0009999999999994458,False
35435,6680,26_55002413094014976,2.12,47,4.5,茭白肉丝小炒,84.6,7.05,5.64,3.76,1.41,indent_details_1,2.115,0.004999999999999893,False
35436,6680,26_47379061760200704,0.3,137,0.22,米饭,178.1,38.63,3.7,0.41,0.55,indent_details_1,0.3014,0.0014000000000000123,False
35437,6681,26_56798960022589440,1.06,38,2.8,白菜千张丝,45.6,3.8,3.04,1.9,1.14,indent_details_1,1.0639999999999998,0.0039999999999997815,False
35438,6681,26_60416170171437056,1.65,27,6.1,红烧带鱼,40.5,1.35,5.4,1.62,0.0,indent_details_1,1.6469999999999998,0.0030000000000001137,False
35439,6681,26_55002413094014976,1.71,38,4.5,茭白肉丝小炒,68.4,5.7,4.56,3.04,1.14,indent_details_1,1.71,0.0,False
35440,6681,26_47379061760200704,0.39,177,0.22,米饭,230.1,49.91,4.78,0.53,0.71,indent_details_1,0.38939999999999997,0.0006000000000000449,False
35441,6682,26_48462935516909568,3.0,107,2.8,海带丝,12.84,2.68,1.28,0.11,1.07,indent_details_1,2.9959999999999996,0.004000000000000448,False
35442,6682,26_54619665208578048,7.05,141,5.0,千张结烧肉,352.5,14.1,21.15,25.38,2.82,indent_details_1,7.05,0.0,False
35443,6682,26_47379061760200704,0.76,347,0.22,米饭,451.1,97.85,9.37,1.04,1.39,indent_details_1,0.7634000000000001,0.0034000000000000696,False
35444,6683,26_54260617820901376,0.36,22,1.65,小青菜,3.3,0.59,0.33,0.04,0.24,indent_details_1,0.363,0.0030000000000000027,False
35445,6683,26_61866566047895552,1.29,46,2.8,肉沫茄子/西葫芦炒蛋,128.8,9.2,8.28,6.9,1.84,indent_details_1,1.2879999999999998,0.002000000000000224,False
35446,6683,26_61863997825224704,1.68,67,2.5,鸭血豆腐,36.85,0.67,8.71,0.27,0.0,indent_details_1,1.675,0.004999999999999893,False
35447,6683,26_54622133506150400,0.81,31,2.6,花菜,7.75,1.3,0.78,0.06,0.78,indent_details_1,0.806,0.0040000000000000036,False
35448,6683,26_61873794888896512,1.61,35,4.6,长豆香干肉丝,112.0,4.2,6.3,7.7,1.05,indent_details_1,1.61,0.0,False
35449,6683,26_55002413094014976,1.62,36,4.5,茭白肉丝小炒,64.8,5.4,4.32,2.88,1.08,indent_details_1,1.62,0.0,False
35450,6683,26_49181446346248192,2.04,37,5.5,花椒排骨,118.4,1.85,9.25,8.14,0.37,indent_details_1,2.035,0.004999999999999893,False
35451,6683,26_47379061760200704,0.42,191,0.22,米饭,248.3,53.86,5.16,0.57,0.76,indent_details_1,0.4202,0.00020000000000003348,False
35452,6684,26_56798960022589440,2.49,89,2.8,白菜千张丝,106.8,8.9,7.12,4.45,2.67,indent_details_1,2.492,0.0019999999999997797,False
35453,6684,26_54983366281400320,2.31,53,4.35,千叶豆腐肉丝,148.4,10.6,9.54,7.95,1.06,indent_details_1,2.3055,0.0045000000000001705,False
35454,6684,26_47379061760200704,1.11,503,0.22,米饭,653.9,141.85,13.58,1.51,2.01,indent_details_1,1.1066,0.0034000000000000696,False
35455,6685,26_54260617820901376,0.79,48,1.65,小青菜,7.2,1.3,0.72,0.1,0.53,indent_details_1,0.7919999999999999,0.0019999999999998908,False
35456,6685,26_56074692599091200,2.04,69,2.95,西葫芦炒鸡蛋/肉末茄,193.2,13.8,12.42,10.35,2.07,indent_details_1,2.0355000000000003,0.0044999999999997264,False
35457,6685,26_56798960022589440,1.51,54,2.8,白菜千张丝,64.8,5.4,4.32,2.7,1.62,indent_details_1,1.5119999999999998,0.0019999999999997797,False
35458,6685,26_54619665208578048,3.1,62,5.0,千张结烧肉,155.0,6.2,9.3,11.16,1.24,indent_details_1,3.1,0.0,False
35459,6685,26_54983366281400320,3.22,74,4.35,千叶豆腐肉丝,207.2,14.8,13.32,11.1,1.48,indent_details_1,3.219,0.001000000000000334,False
35460,6685,26_47379061760200704,0.55,248,0.22,米饭,322.4,69.94,6.7,0.74,0.99,indent_details_1,0.5456,0.0044000000000000705,False
35461,6686,26_48462935516909568,2.21,79,2.8,海带丝,9.48,1.98,0.95,0.08,0.79,indent_details_1,2.2119999999999997,0.0019999999999997797,False
35462,6686,26_51414057911193600,5.56,117,4.75,卤鸭,280.8,3.51,23.4,19.89,0.0,indent_details_1,5.5575,0.0024999999999995026,False
35463,6686,26_56798960022589440,2.18,78,2.8,白菜千张丝,93.6,7.8,6.24,3.9,2.34,indent_details_1,2.1839999999999997,0.0039999999999995595,False
35464,6686,26_47379061760200704,0.24,108,0.22,米饭,140.4,30.46,2.92,0.32,0.43,indent_details_1,0.2376,0.0023999999999999855,False
35465,6687,26_61866566047895552,1.6,57,2.8,肉沫茄子/西葫芦炒蛋,159.6,11.4,10.26,8.55,2.28,indent_details_1,1.5959999999999999,0.004000000000000226,False
35466,6687,26_61863997825224704,1.73,69,2.5,鸭血豆腐,37.95,0.69,8.97,0.28,0.0,indent_details_1,1.725,0.004999999999999893,False
35467,6687,26_61871928213901312,1.04,40,2.6,青椒藕片,29.2,6.0,0.8,0.08,1.2,indent_details_1,1.04,0.0,False
35468,6687,26_61873794888896512,2.02,44,4.6,长豆香干肉丝,140.8,5.28,7.92,9.68,1.32,indent_details_1,2.0239999999999996,0.0039999999999995595,False
35469,6687,26_49181446346248192,2.64,48,5.5,花椒排骨,153.6,2.4,12.0,10.56,0.48,indent_details_1,2.64,0.0,False
35470,6687,26_47379061760200704,0.28,125,0.22,米饭,162.5,35.25,3.38,0.38,0.5,indent_details_1,0.275,0.0050000000000000044,False
35471,6688,26_61863997825224704,4.53,181,2.5,鸭血豆腐,99.55,1.81,23.53,0.72,0.0,indent_details_1,4.525,0.004999999999999893,False
35472,6688,26_61871928213901312,1.33,51,2.6,青椒藕片,37.23,7.65,1.02,0.1,1.53,indent_details_1,1.3259999999999998,0.004000000000000226,False
35473,6688,26_61873794888896512,3.82,83,4.6,长豆香干肉丝,265.6,9.96,14.94,18.26,2.49,indent_details_1,3.8179999999999996,0.002000000000000224,False
35474,6688,26_55002413094014976,2.75,61,4.5,茭白肉丝小炒,109.8,9.15,7.32,4.88,1.83,indent_details_1,2.745,0.004999999999999893,False
35475,6688,26_49181446346248192,4.73,86,5.5,花椒排骨,275.2,4.3,21.5,18.92,0.86,indent_details_1,4.73,0.0,False
35476,6688,26_47379061760200704,0.67,305,0.22,米饭,396.5,86.01,8.23,0.91,1.22,indent_details_1,0.6709999999999999,0.0009999999999998899,False
35477,6689,26_61873794888896512,2.76,60,4.6,长豆香干肉丝,192.0,7.2,10.8,13.2,1.8,indent_details_1,2.76,0.0,False
35478,6689,26_51414057911193600,4.8,101,4.75,卤鸭,242.4,3.03,20.2,17.17,0.0,indent_details_1,4.7975,0.0024999999999995026,False
35479,6689,26_55002413094014976,1.85,41,4.5,茭白肉丝小炒,73.8,6.15,4.92,3.28,1.23,indent_details_1,1.845,0.0050000000000001155,False
35480,6689,26_47379061760200704,0.33,151,0.22,米饭,196.3,42.58,4.08,0.45,0.6,indent_details_1,0.3322,0.0021999999999999797,False
35481,6690,26_54619665208578048,5.35,107,5.0,千张结烧肉,267.5,10.7,16.05,19.26,2.14,indent_details_1,5.35,0.0,False
35482,6690,26_51414057911193600,6.6,139,4.75,卤鸭,333.6,4.17,27.8,23.63,0.0,indent_details_1,6.6025,0.002500000000000391,False
35483,6690,26_47379061760200704,0.26,120,0.22,米饭,156.0,33.84,3.24,0.36,0.48,indent_details_1,0.264,0.0040000000000000036,False
35484,6691,26_61866566047895552,1.54,55,2.8,肉沫茄子/西葫芦炒蛋,154.0,11.0,9.9,8.25,2.2,indent_details_1,1.54,0.0,False
35485,6691,26_61863997825224704,0.8,32,2.5,鸭血豆腐,17.6,0.32,4.16,0.13,0.0,indent_details_1,0.8,0.0,False
35486,6691,26_61871928213901312,0.83,32,2.6,青椒藕片,23.36,4.8,0.64,0.06,0.96,indent_details_1,0.8320000000000001,0.002000000000000113,False
35487,6691,26_52095219390353408,3.92,74,5.3,大排,185.0,3.7,14.8,11.1,0.0,indent_details_1,3.9219999999999997,0.0019999999999997797,False
35488,6691,26_51414057911193600,1.95,41,4.75,卤鸭,98.4,1.23,8.2,6.97,0.0,indent_details_1,1.9475,0.0024999999999999467,False
35489,6691,26_55002413094014976,1.17,26,4.5,茭白肉丝小炒,46.8,3.9,3.12,2.08,0.78,indent_details_1,1.17,0.0,False
35490,6691,26_47379061760200704,0.19,88,0.22,米饭,114.4,24.82,2.38,0.26,0.35,indent_details_1,0.1936,0.003599999999999992,False
35491,6692,26_54260617820901376,1.11,67,1.65,小青菜,10.05,1.81,1.01,0.13,0.74,indent_details_1,1.1055,0.0045000000000001705,False
35492,6692,26_61866566047895552,2.04,73,2.8,肉沫茄子/西葫芦炒蛋,204.4,14.6,13.14,10.95,2.92,indent_details_1,2.0439999999999996,0.0039999999999995595,False
35493,6692,26_61863997825224704,1.0,40,2.5,鸭血豆腐,22.0,0.4,5.2,0.16,0.0,indent_details_1,1.0,0.0,False
35494,6692,26_61873794888896512,1.7,37,4.6,长豆香干肉丝,118.4,4.44,6.66,8.14,1.11,indent_details_1,1.702,0.0020000000000000018,False
35495,6692,26_49181446346248192,2.7,49,5.5,花椒排骨,156.8,2.45,12.25,10.78,0.49,indent_details_1,2.695,0.0050000000000003375,False
35496,6692,26_47379061760200704,0.3,136,0.22,米饭,176.8,38.35,3.67,0.41,0.54,indent_details_1,0.2992,0.0007999999999999674,False
35497,6693,26_52095219390353408,4.4,83,5.3,大排,207.5,4.15,16.6,12.45,0.0,indent_details_1,4.399,0.001000000000000334,False
35498,6693,26_47379061760200704,1.05,476,0.22,米饭,618.8,134.23,12.85,1.43,1.9,indent_details_1,1.0472,0.0028000000000001357,False
35499,6693,26_48462935516909568,1.15,41,2.8,海带丝,4.92,1.02,0.49,0.04,0.41,indent_details_1,1.148,0.0020000000000000018,False
35500,6693,26_54619665208578048,2.6,52,5.0,千张结烧肉,130.0,5.2,7.8,9.36,1.04,indent_details_1,2.6,0.0,False
35501,6694,26_61866566047895552,2.24,80,2.8,肉沫茄子/西葫芦炒蛋,224.0,16.0,14.4,12.0,3.2,indent_details_1,2.24,0.0,False
35502,6694,26_61863997825224704,1.8,72,2.5,鸭血豆腐,39.6,0.72,9.36,0.29,0.0,indent_details_1,1.8,0.0,False
35503,6694,26_61871928213901312,1.2,46,2.6,青椒藕片,33.58,6.9,0.92,0.09,1.38,indent_details_1,1.1960000000000002,0.0039999999999997815,False
35504,6694,26_52095219390353408,3.07,58,5.3,大排,145.0,2.9,11.6,8.7,0.0,indent_details_1,3.074,0.0040000000000000036,False
35505,6694,26_55002413094014976,1.94,43,4.5,茭白肉丝小炒,77.4,6.45,5.16,3.44,1.29,indent_details_1,1.935,0.004999999999999893,False
35506,6694,26_47379061760200704,0.4,184,0.22,米饭,239.2,51.89,4.97,0.55,0.74,indent_details_1,0.4048,0.004799999999999971,False
35507,6695,26_56074692599091200,1.06,36,2.95,西葫芦炒鸡蛋/肉末茄,100.8,7.2,6.48,5.4,1.08,indent_details_1,1.062,0.0020000000000000018,False
35508,6695,26_54622133506150400,1.22,47,2.6,花菜,11.75,1.97,1.17,0.09,1.17,indent_details_1,1.222,0.0020000000000000018,False
35509,6695,26_60416170171437056,2.75,45,6.1,红烧带鱼,67.5,2.25,9.0,2.7,0.0,indent_details_1,2.745,0.004999999999999893,False
35510,6695,26_54619665208578048,1.85,37,5.0,千张结烧肉,92.5,3.7,5.55,6.66,0.74,indent_details_1,1.85,0.0,False
35511,6695,26_51414057911193600,2.66,56,4.75,卤鸭,134.4,1.68,11.2,9.52,0.0,indent_details_1,2.66,0.0,False
35512,6695,26_54983366281400320,2.04,47,4.35,千叶豆腐肉丝,131.6,9.4,8.46,7.05,0.94,indent_details_1,2.0444999999999998,0.0044999999999997264,False
35513,6695,26_47379061760200704,0.16,72,0.22,米饭,93.6,20.3,1.94,0.22,0.29,indent_details_1,0.15839999999999999,0.001600000000000018,False
35514,6696,26_61866566047895552,1.34,48,2.8,肉沫茄子/西葫芦炒蛋,134.4,9.6,8.64,7.2,1.92,indent_details_1,1.3439999999999999,0.0039999999999997815,False
35515,6696,26_61863997825224704,1.1,44,2.5,鸭血豆腐,24.2,0.44,5.72,0.18,0.0,indent_details_1,1.1,0.0,False
35516,6696,26_54622133506150400,0.83,32,2.6,花菜,8.0,1.34,0.8,0.06,0.8,indent_details_1,0.8320000000000001,0.002000000000000113,False
35517,6696,26_61873794888896512,2.67,58,4.6,长豆香干肉丝,185.6,6.96,10.44,12.76,1.74,indent_details_1,2.6679999999999997,0.002000000000000224,False
35518,6696,26_52095219390353408,3.13,59,5.3,大排,147.5,2.95,11.8,8.85,0.0,indent_details_1,3.127,0.0030000000000001137,False
35519,6696,26_51414057911193600,1.19,25,4.75,卤鸭,60.0,0.75,5.0,4.25,0.0,indent_details_1,1.1875,0.0024999999999999467,False
35520,6696,26_55002413094014976,1.4,31,4.5,茭白肉丝小炒,55.8,4.65,3.72,2.48,0.93,indent_details_1,1.395,0.004999999999999893,False
35521,6696,26_47379061760200704,0.44,202,0.22,米饭,262.6,56.96,5.45,0.61,0.81,indent_details_1,0.44439999999999996,0.0043999999999999595,False
35522,6697,26_48462935516909568,1.68,60,2.8,海带丝,7.2,1.5,0.72,0.06,0.6,indent_details_1,1.68,0.0,False
35523,6697,26_60416170171437056,6.1,100,6.1,红烧带鱼,150.0,5.0,20.0,6.0,0.0,indent_details_1,6.1,0.0,False
35524,6697,26_54619665208578048,3.75,75,5.0,千张结烧肉,187.5,7.5,11.25,13.5,1.5,indent_details_1,3.75,0.0,False
35525,6697,26_54983366281400320,3.0,69,4.35,千叶豆腐肉丝,193.2,13.8,12.42,10.35,1.38,indent_details_1,3.0014999999999996,0.0014999999999996128,False
35526,6697,26_47379061760200704,0.53,243,0.22,米饭,315.9,68.53,6.56,0.73,0.97,indent_details_1,0.5346,0.0045999999999999375,False
35527,6698,26_56074692599091200,1.95,66,2.95,西葫芦炒鸡蛋/肉末茄,184.8,13.2,11.88,9.9,1.98,indent_details_1,1.947,0.0029999999999998916,False
35528,6698,26_60416170171437056,2.2,36,6.1,红烧带鱼,54.0,1.8,7.2,2.16,0.0,indent_details_1,2.1959999999999997,0.004000000000000448,False
35529,6698,26_61873794888896512,2.67,58,4.6,长豆香干肉丝,185.6,6.96,10.44,12.76,1.74,indent_details_1,2.6679999999999997,0.002000000000000224,False
35530,6698,26_52095219390353408,3.6,68,5.3,大排,170.0,3.4,13.6,10.2,0.0,indent_details_1,3.6039999999999996,0.0039999999999995595,False
35531,6698,26_47379061760200704,0.38,173,0.22,米饭,224.9,48.79,4.67,0.52,0.69,indent_details_1,0.38060000000000005,0.0006000000000000449,False
35532,6699,26_56074692599091200,2.39,81,2.95,西葫芦炒鸡蛋/肉末茄,226.8,16.2,14.58,12.15,2.43,indent_details_1,2.3895,0.000500000000000167,False
35533,6699,26_48462935516909568,1.6,57,2.8,海带丝,6.84,1.42,0.68,0.06,0.57,indent_details_1,1.5959999999999999,0.004000000000000226,False
35534,6699,26_54622133506150400,0.94,36,2.6,花菜,9.0,1.51,0.9,0.07,0.9,indent_details_1,0.936,0.0039999999999998925,False
35535,6699,26_51414057911193600,2.04,43,4.75,卤鸭,103.2,1.29,8.6,7.31,0.0,indent_details_1,2.0425,0.0024999999999999467,False
35536,6699,26_49181446346248192,3.58,65,5.5,花椒排骨,208.0,3.25,16.25,14.3,0.65,indent_details_1,3.575,0.004999999999999893,False
35537,6699,26_47379061760200704,0.47,214,0.22,米饭,278.2,60.35,5.78,0.64,0.86,indent_details_1,0.4708,0.0008000000000000229,False
35538,6700,26_54260617820901376,1.16,70,1.65,小青菜,10.5,1.89,1.05,0.14,0.77,indent_details_1,1.155,0.004999999999999893,False
35539,6700,26_61873794888896512,2.48,54,4.6,长豆香干肉丝,172.8,6.48,9.72,11.88,1.62,indent_details_1,2.484,0.0040000000000000036,False
35540,6700,26_51414057911193600,3.61,76,4.75,卤鸭,182.4,2.28,15.2,12.92,0.0,indent_details_1,3.61,0.0,False
35541,6700,26_55002413094014976,2.61,58,4.5,茭白肉丝小炒,104.4,8.7,6.96,4.64,1.74,indent_details_1,2.61,0.0,False
35542,6700,26_47379061760200704,0.51,233,0.22,米饭,302.9,65.71,6.29,0.7,0.93,indent_details_1,0.5126,0.0025999999999999357,False
35543,6701,26_54260617820901376,1.04,63,1.65,小青菜,9.45,1.7,0.95,0.13,0.69,indent_details_1,1.0394999999999999,0.000500000000000167,False
35544,6701,26_61866566047895552,1.43,51,2.8,肉沫茄子/西葫芦炒蛋,142.8,10.2,9.18,7.65,2.04,indent_details_1,1.428,0.0020000000000000018,False
35545,6701,26_61873794888896512,2.02,44,4.6,长豆香干肉丝,140.8,5.28,7.92,9.68,1.32,indent_details_1,2.0239999999999996,0.0039999999999995595,False
35546,6701,26_51414057911193600,3.66,77,4.75,卤鸭,184.8,2.31,15.4,13.09,0.0,indent_details_1,3.6575,0.0024999999999999467,False
35547,6701,26_54983366281400320,1.7,39,4.35,千叶豆腐肉丝,109.2,7.8,7.02,5.85,0.78,indent_details_1,1.6964999999999997,0.0035000000000002807,False
35548,6701,26_60416170171437056,3.48,57,6.1,红烧带鱼,85.5,2.85,11.4,3.42,0.0,indent_details_1,3.477,0.0030000000000001137,False
35549,6701,26_47379061760200704,0.27,123,0.22,米饭,159.9,34.69,3.32,0.37,0.49,indent_details_1,0.2706,0.0005999999999999894,False
35550,6702,26_49181446346248192,15.9,289,5.5,花椒排骨,924.8,14.45,72.25,63.58,2.89,indent_details_1,15.895,0.005000000000000782,False
35551,6703,26_56798960022589440,2.02,72,2.8,白菜千张丝,86.4,7.2,5.76,3.6,2.16,indent_details_1,2.016,0.0040000000000000036,False
35552,6703,26_60416170171437056,2.68,44,6.1,红烧带鱼,66.0,2.2,8.8,2.64,0.0,indent_details_1,2.6839999999999997,0.0039999999999995595,False
35553,6703,26_54619665208578048,2.6,52,5.0,千张结烧肉,130.0,5.2,7.8,9.36,1.04,indent_details_1,2.6,0.0,False
35554,6703,26_49181446346248192,1.65,30,5.5,花椒排骨,96.0,1.5,7.5,6.6,0.3,indent_details_1,1.65,0.0,False
35555,6703,26_47379061760200704,0.42,192,0.22,米饭,249.6,54.14,5.18,0.58,0.77,indent_details_1,0.4224,0.0024000000000000132,False
35556,6703,26_61863997825224704,2.03,81,2.5,鸭血豆腐,44.55,0.81,10.53,0.32,0.0,indent_details_1,2.025,0.004999999999999893,False
35557,6704,26_54622133506150400,1.74,67,2.6,花菜,16.75,2.81,1.68,0.13,1.68,indent_details_1,1.7420000000000002,0.002000000000000224,False
35558,6704,26_60416170171437056,9.09,149,6.1,红烧带鱼,223.5,7.45,29.8,8.94,0.0,indent_details_1,9.089,0.0009999999999994458,False
35559,6704,26_51414057911193600,5.89,124,4.75,卤鸭,297.6,3.72,24.8,21.08,0.0,indent_details_1,5.89,0.0,False
35560,6704,26_47379061760200704,0.57,260,0.22,米饭,338.0,73.32,7.02,0.78,1.04,indent_details_1,0.5720000000000001,0.002000000000000113,False
35561,6705,26_54622133506150400,1.53,59,2.6,花菜,14.75,2.48,1.47,0.12,1.47,indent_details_1,1.534,0.0040000000000000036,False
35562,6705,26_51414057911193600,4.23,89,4.75,卤鸭,213.6,2.67,17.8,15.13,0.0,indent_details_1,4.2275,0.002500000000000391,False
35563,6705,26_54983366281400320,6.26,144,4.35,千叶豆腐肉丝,403.2,28.8,25.92,21.6,2.88,indent_details_1,6.263999999999999,0.0039999999999995595,False
35564,6705,26_47379061760200704,0.31,141,0.22,米饭,183.3,39.76,3.81,0.42,0.56,indent_details_1,0.3102,0.00019999999999997797,False
35565,6706,26_61863997825224704,3.33,133,2.5,鸭血豆腐,73.15,1.33,17.29,0.53,0.0,indent_details_1,3.325,0.004999999999999893,False
35566,6706,26_51414057911193600,1.81,38,4.75,卤鸭,91.2,1.14,7.6,6.46,0.0,indent_details_1,1.805,0.0050000000000001155,False
35567,6706,26_54983366281400320,4.26,98,4.35,千叶豆腐肉丝,274.4,19.6,17.64,14.7,1.96,indent_details_1,4.263,0.0030000000000001137,False
35568,6706,26_54260617820901376,1.06,64,1.65,小青菜,9.6,1.73,0.96,0.13,0.7,indent_details_1,1.056,0.0040000000000000036,False
35569,6706,26_54619665208578048,4.4,88,5.0,千张结烧肉,220.0,8.8,13.2,15.84,1.76,indent_details_1,4.4,0.0,False
35570,6706,26_47379061760200704,0.96,438,0.22,米饭,569.4,123.52,11.83,1.31,1.75,indent_details_1,0.9636,0.0036000000000000476,False
35571,6707,26_54260617820901376,0.78,47,1.65,小青菜,7.05,1.27,0.7,0.09,0.52,indent_details_1,0.7755,0.0045000000000000595,False
35572,6707,26_56798960022589440,0.98,35,2.8,白菜千张丝,42.0,3.5,2.8,1.75,1.05,indent_details_1,0.98,0.0,False
35573,6707,26_54619665208578048,2.6,52,5.0,千张结烧肉,130.0,5.2,7.8,9.36,1.04,indent_details_1,2.6,0.0,False
35574,6707,26_51414057911193600,2.61,55,4.75,卤鸭,132.0,1.65,11.0,9.35,0.0,indent_details_1,2.6125,0.0024999999999999467,False
35575,6707,26_49181446346248192,2.97,54,5.5,花椒排骨,172.8,2.7,13.5,11.88,0.54,indent_details_1,2.97,0.0,False
35576,6707,26_47379061760200704,0.48,216,0.22,米饭,280.8,60.91,5.83,0.65,0.86,indent_details_1,0.4752,0.004799999999999971,False
35577,6708,26_54260617820901376,1.04,63,1.65,小青菜,9.45,1.7,0.95,0.13,0.69,indent_details_1,1.0394999999999999,0.000500000000000167,False
35578,6708,26_56074692599091200,1.74,59,2.95,西葫芦炒鸡蛋/肉末茄,165.2,11.8,10.62,8.85,1.77,indent_details_1,1.7405000000000002,0.000500000000000167,False
35579,6708,26_60416170171437056,4.88,80,6.1,红烧带鱼,120.0,4.0,16.0,4.8,0.0,indent_details_1,4.88,0.0,False
35580,6708,26_51414057911193600,2.99,63,4.75,卤鸭,151.2,1.89,12.6,10.71,0.0,indent_details_1,2.9925,0.0024999999999999467,False
35581,6708,26_47379061760200704,0.61,277,0.22,米饭,360.1,78.11,7.48,0.83,1.11,indent_details_1,0.6093999999999999,0.0006000000000000449,False
35582,6709,26_54260617820901376,0.74,45,1.65,小青菜,6.75,1.22,0.68,0.09,0.5,indent_details_1,0.7425,0.0025000000000000577,False
35583,6709,26_61871928213901312,1.25,48,2.6,青椒藕片,35.04,7.2,0.96,0.1,1.44,indent_details_1,1.2480000000000002,0.0019999999999997797,False
35584,6709,26_54622133506150400,0.78,30,2.6,花菜,7.5,1.26,0.75,0.06,0.75,indent_details_1,0.78,0.0,False
35585,6709,26_61873794888896512,1.01,22,4.6,长豆香干肉丝,70.4,2.64,3.96,4.84,0.66,indent_details_1,1.0119999999999998,0.0019999999999997797,False
35586,6709,26_56798960022589440,1.71,61,2.8,白菜千张丝,73.2,6.1,4.88,3.05,1.83,indent_details_1,1.7079999999999997,0.002000000000000224,False
35587,6709,26_47379061760200704,0.38,173,0.22,米饭,224.9,48.79,4.67,0.52,0.69,indent_details_1,0.38060000000000005,0.0006000000000000449,False
35588,6710,26_54260617820901376,1.25,76,1.65,小青菜,11.4,2.05,1.14,0.15,0.84,indent_details_1,1.254,0.0040000000000000036,False
35589,6710,26_61863997825224704,2.48,99,2.5,鸭血豆腐,54.45,0.99,12.87,0.4,0.0,indent_details_1,2.475,0.004999999999999893,False
35590,6710,26_61871928213901312,1.3,50,2.6,青椒藕片,36.5,7.5,1.0,0.1,1.5,indent_details_1,1.3,0.0,False
35591,6710,26_61873794888896512,3.08,67,4.6,长豆香干肉丝,214.4,8.04,12.06,14.74,2.01,indent_details_1,3.082,0.0019999999999997797,False
35592,6710,26_55002413094014976,1.89,42,4.5,茭白肉丝小炒,75.6,6.3,5.04,3.36,1.26,indent_details_1,1.89,0.0,False
35593,6710,26_60416170171437056,4.03,66,6.1,红烧带鱼,99.0,3.3,13.2,3.96,0.0,indent_details_1,4.026,0.004000000000000448,False
35594,6710,26_47379061760200704,0.91,412,0.22,米饭,535.6,116.18,11.12,1.24,1.65,indent_details_1,0.9064,0.0036000000000000476,False
35595,6711,26_61866566047895552,4.7,168,2.8,肉沫茄子/西葫芦炒蛋,470.4,33.6,30.24,25.2,6.72,indent_details_1,4.704,0.0039999999999995595,False
