indent_id,dish_set
4997,大白菜|油豆腐烧肉|米饭|红烧肉|葱油扇贝|青椒面筋/西葫芦炒蛋
4998,大白菜|莴笋肉丝小炒|青椒面筋/西葫芦炒蛋
4999,米饭|红烧排骨|花菜|莴笋肉丝小炒|青椒面筋/西葫芦炒蛋
500,米饭|红烧排骨|茄子豆角|蘑菇小炒肉
5000,油豆腐烧肉|米饭
5001,米饭|莴笋肉丝小炒|葱油扇贝|酸辣土豆丝|青椒面筋/西葫芦炒蛋
5002,大白菜|油豆腐烧肉|米饭|红烧肉|莴笋肉丝小炒|葱油扇贝|青椒面筋/西葫芦炒蛋
5003,大白菜|红烧排骨|酸辣土豆丝
5004,大白菜|油豆腐烧肉|米饭|葱油扇贝|虎皮青椒/茄子长豆|青椒面筋/西葫芦炒蛋
5005,红烧排骨|葱油扇贝|青椒面筋/西葫芦炒蛋
5006,大白菜|米饭|莴笋肉丝小炒
5007,花菜|葱油扇贝
5008,大白菜|米饭|红烧排骨|莴笋肉丝小炒|青椒面筋/西葫芦炒蛋
5009,大白菜|米饭
501,土豆丝/大白菜|椒盐带鱼/鸡排|海带丝|米饭|茄子豆角|蘑菇小炒肉
5010,大白菜|油豆腐烧肉|米饭|红烧排骨|红烧肉|莴笋肉丝小炒|酸辣土豆丝
5011,大白菜|米饭|红烧排骨|酸辣土豆丝
5012,米饭|莴笋肉丝小炒|葱油扇贝|青椒面筋/西葫芦炒蛋
5013,大白菜|油豆腐烧肉|米饭|红烧排骨|葱油扇贝|青椒面筋/西葫芦炒蛋
5014,大白菜|米饭|酸辣土豆丝|青椒面筋/西葫芦炒蛋
5015,花菜
5016,包菜粉丝|宫保鸡丁|家常豆腐|米饭
5017,千张结烧肉|家常豆腐|木耳芹菜|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5018,付皮包|扎肉|椒盐土豆/藕片|炸鸡排|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5019,付皮包|包菜粉丝|家常豆腐|扎肉|椒盐土豆/藕片|炸鸡排|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
502,木耳花菜/青瓜炒蛋|米饭|芹菜香干|蘑菇小炒肉
5020,千张结烧肉|宫保鸡丁|椒盐土豆/藕片|米饭
5021,包菜粉丝|椒盐土豆/藕片|油爆虾|米饭|青瓜炒蛋/莴笋小炒
5022,扎肉|油爆虾|米饭|长江豆肉丝/香菇肉丝
5023,包菜粉丝|扎肉|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5024,包菜粉丝|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5025,宫保鸡丁|扎肉|米饭|青瓜炒蛋/莴笋小炒
5026,宫保鸡丁|扎肉|椒盐土豆/藕片|油爆虾|炸鸡排|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5027,豆芽/木耳青菜
5028,家常豆腐|椒盐土豆/藕片|炸鸡排|米饭
5029,家常豆腐|油爆虾|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
503,土豆丝/大白菜|椒盐带鱼/鸡排|海带丝|米饭|芹菜香干|茄子豆角
5030,扎肉|椒盐土豆/藕片|油爆虾|米饭|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5031,家常豆腐|扎肉|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5032,包菜粉丝|宫保鸡丁|家常豆腐|扎肉|油爆虾|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5033,包菜粉丝|家常豆腐|小黄鱼|扎肉|米饭|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5034,米饭|豆芽/木耳青菜
5035,千张结烧肉|宫保鸡丁|米饭|长江豆肉丝/香菇肉丝
5036,扎肉|椒盐土豆/藕片|油爆虾|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5037,包菜粉丝|家常豆腐|扎肉|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5038,扎肉|米饭|长江豆肉丝/香菇肉丝
5039,包菜粉丝|小黄鱼|椒盐土豆/藕片|米饭|豆芽/木耳青菜
504,土豆丝/大白菜|椒盐带鱼/鸡排|油豆腐烧肉|米饭|红烧排骨|芹菜香干
5040,家常豆腐|炸鸡排|米饭|青瓜炒蛋/莴笋小炒
5041,炸鸡排|米饭|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5042,付皮包|扎肉|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5043,家常豆腐|扎肉|米饭|青瓜炒蛋/莴笋小炒
5044,扎肉|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5045,包菜粉丝|家常豆腐|小黄鱼|扎肉|炸鸡排|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5046,宫保鸡丁|扎肉|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5047,包菜粉丝|小黄鱼|米饭|长江豆肉丝/香菇肉丝
5048,家常豆腐|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5049,宫保鸡丁|椒盐土豆/藕片|油爆虾|炸鸡排|米饭|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
505,口水鸡|土豆丝/大白菜|木耳花菜/青瓜炒蛋|椒盐带鱼/鸡排|油豆腐烧肉|米饭|芹菜香干|茄子豆角|蘑菇小炒肉
5050,包菜粉丝|千张结烧肉|宫保鸡丁|椒盐土豆/藕片|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5051,宫保鸡丁|油爆虾|长江豆肉丝/香菇肉丝
5052,宫保鸡丁|椒盐土豆/藕片|油爆虾|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5053,包菜粉丝|家常豆腐|扎肉|米饭
5054,包菜粉丝|宫保鸡丁|椒盐土豆/藕片|炸鸡排|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5055,包菜粉丝|宫保鸡丁|家常豆腐|椒盐土豆/藕片|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5056,付皮包|宫保鸡丁|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5057,椒盐土豆/藕片|油爆虾|米饭|长江豆肉丝/香菇肉丝
5058,宫保鸡丁|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5059,包菜粉丝|千张结烧肉|豆芽/木耳青菜
506,口水鸡|土豆丝/大白菜|木耳花菜/青瓜炒蛋|米饭
5060,米饭
5061,米饭
5062,扎肉|椒盐土豆/藕片|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5063,包菜粉丝|千张结烧肉|家常豆腐|米饭|长江豆肉丝/香菇肉丝
5064,米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5065,扎肉|椒盐土豆/藕片|米饭|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5066,包菜粉丝|米饭
5067,千张结烧肉|宫保鸡丁|米饭|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5068,米饭|豆芽/木耳青菜
5069,扎肉|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
507,口水鸡|木耳花菜/青瓜炒蛋|椒盐带鱼/鸡排|油豆腐烧肉|海带丝|米饭|芹菜香干
5070,小黄鱼|扎肉|油爆虾|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5071,千张结烧肉|宫保鸡丁|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5072,扎肉|椒盐土豆/藕片|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5073,付皮包|千张结烧肉|家常豆腐|米饭|长江豆肉丝/香菇肉丝
5074,家常豆腐|扎肉|米饭|长江豆肉丝/香菇肉丝
5075,家常豆腐|油爆虾|米饭|长江豆肉丝/香菇肉丝
5076,千张结烧肉|米饭|豆芽/木耳青菜
5077,扎肉|椒盐土豆/藕片|炸鸡排|米饭|豆芽/木耳青菜
5078,千张结烧肉|宫保鸡丁|椒盐土豆/藕片|油爆虾|米饭|青瓜炒蛋/莴笋小炒
5079,千张结烧肉|家常豆腐|米饭|豆芽/木耳青菜
508,土豆丝/大白菜|椒盐带鱼/鸡排|油豆腐烧肉|海带丝|米饭|红烧排骨|茄子豆角|蘑菇小炒肉
5080,付皮包|椒盐土豆/藕片|炸鸡排|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5081,包菜粉丝|家常豆腐|米饭|长江豆肉丝/香菇肉丝
5082,包菜粉丝|千张结烧肉|家常豆腐|小黄鱼|油爆虾|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5083,椒盐土豆/藕片|油爆虾|炸鸡排|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5084,家常豆腐|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5085,扎肉|椒盐土豆/藕片|米饭|青瓜炒蛋/莴笋小炒
5086,扎肉|椒盐土豆/藕片|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5087,付皮包|扎肉|椒盐土豆/藕片|炸鸡排|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5088,付皮包|家常豆腐|炸鸡排|米饭|豆芽/木耳青菜
5089,付皮包|扎肉|米饭|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
509,土豆丝/大白菜|木耳花菜/青瓜炒蛋|椒盐带鱼/鸡排|海带丝|米饭|红烧排骨|茄子豆角
5090,付皮包|家常豆腐|扎肉|椒盐土豆/藕片|炸鸡排|米饭|青瓜炒蛋/莴笋小炒
5091,千张结烧肉|宫保鸡丁|家常豆腐|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5092,宫保鸡丁|椒盐土豆/藕片|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5093,炸鸡排|米饭|长江豆肉丝/香菇肉丝
5094,付皮包|小黄鱼|扎肉|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5095,宫保鸡丁|扎肉|米饭|豆芽/木耳青菜
5096,付皮包|包菜粉丝|千张结烧肉|米饭
5097,付皮包|家常豆腐|椒盐土豆/藕片|炸鸡排|米饭|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5098,千张结烧肉|家常豆腐|炸鸡排|米饭|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5099,包菜粉丝|扎肉|椒盐土豆/藕片|米饭|青瓜炒蛋/莴笋小炒
510,土豆丝/大白菜|木耳花菜/青瓜炒蛋|椒盐带鱼/鸡排|油豆腐烧肉|米饭|茄子豆角
5100,家常豆腐|扎肉|椒盐土豆/藕片|米饭|长江豆肉丝/香菇肉丝
5101,椒盐土豆/藕片|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5102,付皮包|千张结烧肉|宫保鸡丁|家常豆腐|油爆虾|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5103,付皮包|家常豆腐|小黄鱼|椒盐土豆/藕片|油爆虾|米饭
5104,扎肉|椒盐土豆/藕片|炸鸡排|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5105,包菜粉丝|宫保鸡丁|扎肉|椒盐土豆/藕片|米饭|长江豆肉丝/香菇肉丝
5106,家常豆腐|米饭|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5107,扎肉|油爆虾|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5108,千张结烧肉|宫保鸡丁|米饭|青瓜炒蛋/莴笋小炒
5109,家常豆腐|小黄鱼|扎肉|椒盐土豆/藕片|米饭|豆芽/木耳青菜
511,木耳花菜/青瓜炒蛋|椒盐带鱼/鸡排|油豆腐烧肉|海带丝|米饭|红烧排骨|芹菜香干
5110,包菜粉丝|扎肉|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5111,千张结烧肉|宫保鸡丁|扎肉|米饭
5112,付皮包|炸鸡排|米饭|豆芽/木耳青菜
5113,家常豆腐|米饭|长江豆肉丝/香菇肉丝
5114,家常豆腐|扎肉|米饭|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5115,付皮包|炸鸡排|米饭|青瓜炒蛋/莴笋小炒
5116,家常豆腐|炸鸡排|米饭|长江豆肉丝/香菇肉丝
5117,小黄鱼|扎肉|椒盐土豆/藕片|油爆虾|米饭
5118,千张结烧肉|家常豆腐|椒盐土豆/藕片|炸鸡排|米饭|长江豆肉丝/香菇肉丝
5119,小黄鱼|椒盐土豆/藕片|油爆虾|炸鸡排|米饭|青瓜炒蛋/莴笋小炒
512,椒盐带鱼/鸡排|米饭|芹菜香干|茄子豆角|蘑菇小炒肉
5120,包菜粉丝|椒盐土豆/藕片|油爆虾|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5121,付皮包|家常豆腐|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5122,包菜粉丝|宫保鸡丁|家常豆腐|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5123,包菜粉丝|家常豆腐|扎肉|椒盐土豆/藕片|炸鸡排|米饭|长江豆肉丝/香菇肉丝
5124,付皮包|家常豆腐|椒盐土豆/藕片|炸鸡排|米饭|豆芽/木耳青菜
5125,包菜粉丝|千张结烧肉|宫保鸡丁|家常豆腐|油爆虾|米饭|青瓜炒蛋/莴笋小炒
5126,家常豆腐|米饭|豆芽/木耳青菜
5127,千张结烧肉|家常豆腐|椒盐土豆/藕片|米饭|长江豆肉丝/香菇肉丝
5128,米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5129,米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
513,椒盐带鱼/鸡排|米饭|芹菜香干
5130,扎肉|椒盐土豆/藕片|炸鸡排|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5131,包菜粉丝|家常豆腐|椒盐土豆/藕片|炸鸡排|米饭|青瓜炒蛋/莴笋小炒
5132,付皮包|家常豆腐|扎肉|椒盐土豆/藕片|米饭|豆芽/木耳青菜
5133,包菜粉丝|千张结烧肉|宫保鸡丁|椒盐土豆/藕片|米饭|豆芽/木耳青菜
5134,付皮包|炸鸡排|米饭|青瓜炒蛋/莴笋小炒
5135,包菜粉丝|椒盐土豆/藕片|油爆虾|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5136,椒盐土豆/藕片|油爆虾|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5137,付皮包|宫保鸡丁|米饭|长江豆肉丝/香菇肉丝
5138,宫保鸡丁|椒盐土豆/藕片|油爆虾|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5139,椒盐土豆/藕片|油爆虾|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
514,口水鸡|土豆丝/大白菜|海带丝|红烧排骨|芹菜香干|茄子豆角
5140,椒盐土豆/藕片|炸鸡排|米饭|青瓜炒蛋/莴笋小炒
5141,千张结烧肉|炸鸡排|米饭|豆芽/木耳青菜
5142,付皮包|千张结烧肉|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5143,椒盐土豆/藕片|油爆虾|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5144,宫保鸡丁|椒盐土豆/藕片|油爆虾|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5145,炸鸡排|米饭|长江豆肉丝/香菇肉丝
5146,椒盐土豆/藕片|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5147,包菜粉丝|千张结烧肉|椒盐土豆/藕片|炸鸡排|米饭|长江豆肉丝/香菇肉丝
5148,椒盐土豆/藕片|炸鸡排|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5149,包菜粉丝|家常豆腐|油爆虾|米饭|豆芽/木耳青菜
515,口水鸡|土豆丝/大白菜|椒盐带鱼/鸡排|海带丝|米饭|红烧排骨
5150,付皮包|扎肉|米饭|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5151,椒盐土豆/藕片|炸鸡排|米饭|青瓜炒蛋/莴笋小炒
5152,付皮包|宫保鸡丁|椒盐土豆/藕片|炸鸡排|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5153,家常豆腐|扎肉|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5154,宫保鸡丁|椒盐土豆/藕片|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5155,家常豆腐|小黄鱼|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5156,宫保鸡丁|家常豆腐|米饭|豆芽/木耳青菜
5157,付皮包|千张结烧肉|椒盐土豆/藕片|油爆虾|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5158,付皮包|小黄鱼|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5159,宫保鸡丁|椒盐土豆/藕片|油爆虾|米饭
516,木耳花菜/青瓜炒蛋|椒盐带鱼/鸡排|油豆腐烧肉|海带丝|红烧排骨|茄子豆角
5160,包菜粉丝|家常豆腐|小黄鱼|椒盐土豆/藕片|油爆虾|豆芽/木耳青菜
5161,包菜粉丝|扎肉|椒盐土豆/藕片|米饭
5162,千张结烧肉|宫保鸡丁|扎肉|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5163,包菜粉丝|宫保鸡丁|椒盐土豆/藕片|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5164,宫保鸡丁|家常豆腐|椒盐土豆/藕片|油爆虾|炸鸡排|米饭
5165,扎肉|油爆虾|米饭|糖醋里脊|青瓜炒蛋/莴笋小炒
5166,小黄鱼|扎肉|椒盐土豆/藕片|米饭|糖醋里脊|豆芽/木耳青菜
5167,千张结烧肉|扎肉|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5168,千张结烧肉|宫保鸡丁|米饭|豆芽/木耳青菜
5169,包菜粉丝|宫保鸡丁|椒盐土豆/藕片|米饭|长江豆肉丝/香菇肉丝
517,口水鸡|米饭
5170,包菜粉丝|米饭|糖醋里脊|青瓜炒蛋/莴笋小炒
5171,付皮包|家常豆腐|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5172,包菜粉丝|米饭|糖醋里脊|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5173,扎肉|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5174,付皮包|米饭|糖醋里脊|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5175,付皮包|包菜粉丝|椒盐土豆/藕片|米饭|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5176,千张结烧肉|宫保鸡丁|家常豆腐|椒盐土豆/藕片|米饭|糖醋里脊
5177,付皮包|千张结烧肉|宫保鸡丁|家常豆腐|椒盐土豆/藕片|米饭|糖醋里脊|青瓜炒蛋/莴笋小炒
5178,椒盐土豆/藕片|米饭|糖醋里脊|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5179,付皮包|小黄鱼|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
518,土豆丝/大白菜|木耳花菜/青瓜炒蛋|米饭|茄子豆角
5180,油爆虾|米饭|青瓜炒蛋/莴笋小炒
5181,椒盐土豆/藕片|油爆虾|糖醋里脊|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5182,包菜粉丝|油爆虾|米饭|糖醋里脊|豆芽/木耳青菜
5183,包菜粉丝|家常豆腐|扎肉|米饭|豆芽/木耳青菜
5184,米饭|糖醋里脊|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5185,包菜粉丝|椒盐土豆/藕片|米饭|糖醋里脊|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5186,包菜粉丝|椒盐土豆/藕片|米饭|糖醋里脊|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5187,小黄鱼|扎肉|椒盐土豆/藕片|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5188,包菜粉丝|小黄鱼|米饭|糖醋里脊|青瓜炒蛋/莴笋小炒
5189,付皮包|包菜粉丝|扎肉|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
519,土豆丝/大白菜|米饭|红烧排骨|茄子豆角|蘑菇小炒肉
5190,付皮包|家常豆腐|椒盐土豆/藕片|米饭|豆芽/木耳青菜
5191,包菜粉丝|家常豆腐|小黄鱼|椒盐土豆/藕片|米饭|糖醋里脊|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5192,扎肉|米饭|糖醋里脊|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5193,付皮包|家常豆腐|小黄鱼|米饭|青瓜炒蛋/莴笋小炒
5194,千张结烧肉|家常豆腐|小黄鱼|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5195,家常豆腐|油爆虾|米饭|青瓜炒蛋/莴笋小炒
5196,小黄鱼|扎肉|椒盐土豆/藕片|米饭|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5197,包菜粉丝|千张结烧肉|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5198,包菜粉丝|家常豆腐|椒盐土豆/藕片|米饭|糖醋里脊|长江豆肉丝/香菇肉丝
5199,家常豆腐|扎肉|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
520,土豆丝/大白菜|椒盐带鱼/鸡排|米饭|茄子豆角
5200,付皮包|扎肉|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5201,家常豆腐|椒盐土豆/藕片|米饭|糖醋里脊|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5202,包菜粉丝|千张结烧肉|米饭|豆芽/木耳青菜
5203,付皮包|家常豆腐|米饭|糖醋里脊|豆芽/木耳青菜
5204,付皮包|包菜粉丝|家常豆腐|小黄鱼|米饭|青瓜炒蛋/莴笋小炒
5205,米饭
5206,千张结烧肉|扎肉|油爆虾|米饭
5207,家常豆腐|扎肉|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5208,付皮包|小黄鱼|糖醋里脊|青瓜炒蛋/莴笋小炒
5209,包菜粉丝|家常豆腐|油爆虾|糖醋里脊
521,口水鸡|土豆丝/大白菜|米饭|茄子豆角|蘑菇小炒肉
5210,付皮包|包菜粉丝|米饭|糖醋里脊|豆芽/木耳青菜
5211,付皮包|椒盐土豆/藕片|米饭|青瓜炒蛋/莴笋小炒
5212,家常豆腐|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5213,宫保鸡丁|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5214,千张结烧肉|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5215,宫保鸡丁|扎肉|椒盐土豆/藕片|米饭|豆芽/木耳青菜|长江豆肉丝/香菇肉丝
5216,付皮包|包菜粉丝|家常豆腐|椒盐土豆/藕片|米饭|糖醋里脊
5217,包菜粉丝|家常豆腐|椒盐土豆/藕片|油爆虾|米饭|长江豆肉丝/香菇肉丝
5218,家常豆腐|扎肉|椒盐土豆/藕片|油爆虾|米饭|青瓜炒蛋/莴笋小炒
5219,包菜粉丝|宫保鸡丁|家常豆腐|椒盐土豆/藕片|油爆虾|米饭|糖醋里脊|豆芽/木耳青菜
522,椒盐带鱼/鸡排|米饭|红烧排骨|芹菜香干|茄子豆角
5220,包菜粉丝|宫保鸡丁|家常豆腐|扎肉|米饭|糖醋里脊|长江豆肉丝/香菇肉丝
5221,扎肉|椒盐土豆/藕片|油爆虾|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5222,付皮包|包菜粉丝|椒盐土豆/藕片|油爆虾|米饭|长江豆肉丝/香菇肉丝
5223,付皮包|包菜粉丝|椒盐土豆/藕片|米饭|青瓜炒蛋/莴笋小炒
5224,宫保鸡丁|家常豆腐|扎肉|椒盐土豆/藕片|米饭|青瓜炒蛋/莴笋小炒
5225,包菜粉丝|家常豆腐|椒盐土豆/藕片|米饭|糖醋里脊|豆芽/木耳青菜|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5226,宫保鸡丁|扎肉|椒盐土豆/藕片|米饭|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5227,包菜粉丝|扎肉|米饭|糖醋里脊|豆芽/木耳青菜
5228,付皮包|椒盐土豆/藕片|油爆虾|米饭|茭白肉丝小炒|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5229,包菜粉丝|千张结烧肉|家常豆腐|米饭|豆芽/木耳青菜
523,土豆丝/大白菜|木耳花菜/青瓜炒蛋|椒盐带鱼/鸡排|米饭|茄子豆角
5230,宫保鸡丁|扎肉|椒盐土豆/藕片|米饭|豆芽/木耳青菜
5231,扎肉|椒盐土豆/藕片|米饭|茭白肉丝小炒|豆芽/木耳青菜
5232,宫保鸡丁|油爆虾|米饭|糖醋里脊|豆芽/木耳青菜
5233,付皮包|米饭|糖醋里脊|茭白肉丝小炒|豆芽/木耳青菜
5234,小黄鱼|扎肉|米饭|豆芽/木耳青菜
5235,包菜粉丝|宫保鸡丁|椒盐土豆/藕片|米饭|长江豆肉丝/香菇肉丝
5236,包菜粉丝|小黄鱼|椒盐土豆/藕片|米饭|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5237,包菜粉丝|扎肉|椒盐土豆/藕片|米饭|茭白肉丝小炒|豆芽/木耳青菜|青瓜炒蛋/莴笋小炒
5238,宫保鸡丁|家常豆腐|米饭
5239,包菜粉丝|宫保鸡丁|家常豆腐|椒盐土豆/藕片|米饭|长江豆肉丝/香菇肉丝
524,土豆丝/大白菜|木耳花菜/青瓜炒蛋|椒盐带鱼/鸡排|米饭|茄子豆角
5240,千张结烧肉|宫保鸡丁|家常豆腐|椒盐土豆/藕片|油爆虾|米饭|长江豆肉丝/香菇肉丝
5241,付皮包|小黄鱼|椒盐土豆/藕片|米饭|糖醋里脊|茭白肉丝小炒|豆芽/木耳青菜
5242,包菜粉丝|椒盐土豆/藕片|油爆虾|糖醋里脊|长江豆肉丝/香菇肉丝
5243,付皮包|扎肉|椒盐土豆/藕片|米饭|豆芽/木耳青菜
5244,千张结烧肉|扎肉|椒盐土豆/藕片|油爆虾|米饭
5245,付皮包|扎肉|椒盐土豆/藕片|米饭|豆芽/木耳青菜
5246,扎肉|椒盐土豆/藕片|米饭|茭白肉丝小炒|长江豆肉丝/香菇肉丝|青瓜炒蛋/莴笋小炒
5247,扎肉|米饭|长江豆肉丝/香菇肉丝
5248,扎肉|椒盐土豆/藕片|油爆虾|米饭
